CustomerId,Monetary,Recency,Frequency,factor_1,factor_2,factor_3,factor_4
a4a09a24-c2d9-4166-9a9e-86a31ffdd0eb,60.71,2019-01-11,1,0.15,0.82,0.6239360553609214,0.5637666740182014
a2e42ac2-eb4d-4f30-a2d6-559d25ffc1c5,270.0,2019-05-31,8,0.54,0.43,0.49265487913428285,0.0023369219205889857
8a5c050e-393f-4c1f-b04c-c7383a92bff8,190.0,2019-04-14,7,0.75,0.23,0.2344289303065722,0.9877469713084611
eaf51c99-b4f7-4b33-908c-eb1a0a9b2d7d,84.03,2019-05-01,2,0.42,0.58,0.10230994322669462,0.8742303460581238
aebbaccc-c356-4fa1-91e0-170bbff79dfa,29.79,2019-06-15,1,0.37,0.96,0.4179213384644741,0.9296383808651338
597b1828-2bdd-4885-8403-602c047c97dc,430.0,2019-03-24,7,0.89,0.95,0.16081960448711308,0.33534620875816645
e89522f6-45bc-41f5-9107-a0aa8edb1092,1180.0,2019-06-15,57,0.83,0.87,0.4022406203653567,0.06475847817787117
3cd8bc22-ac4e-4500-b544-81c98e7f51d6,59.63,2019-03-25,1,0.0,0.41,0.08808066255315206,0.7636210469000735
c92adc36-a7bb-490a-b92a-75379e69f64d,6.99,2019-01-27,1,0.88,0.24,0.6228378281041667,0.0786970700401537
cd2712e6-dcd3-453d-b8db-a1b54daaacbd,14.44,2019-04-15,1,0.56,0.35,0.1518214299440287,0.3824044545491382
db0a78c4-642e-4208-a0a5-ba16dd7ae2f1,10.07,2019-01-05,1,0.35,0.79,0.8026315406887747,0.05838897029915446
0d881b1f-debd-4ed4-8ec6-ebd0e92ef8b5,32.49,2019-05-21,1,0.22,0.29,0.11243340040042449,0.4712287222841187
cb0d710b-0798-4b56-8c44-d2a179f9c9b8,556.85,2019-06-10,22,0.92,0.21,0.7107161074116178,0.6546039329027443
cdcc007d-b5a4-4c51-ad7d-b7b5acf4d8c8,140.19,2019-06-08,13,0.48,0.1,0.48147697782138865,0.12577195023182686
a47a078b-89b9-4b0a-a245-c646831dd161,56.52,2019-02-09,4,0.72,0.62,0.4658875794642581,0.2264441384302326
8eff79a4-8c65-4483-8f39-d56e1a915ab0,14.45,2019-04-13,1,0.92,0.46,0.008285481100225534,0.7191491708328845
0fc25dc3-7a07-4940-8d6d-807d4439a3d5,6.71,2019-01-04,1,0.56,0.4,0.6214263904605836,0.6811146276575485
ac085305-af9c-49fc-9be8-7ab59e9ccdaa,42.37,2019-01-26,1,0.47,0.99,0.8215641045448392,0.7235566174072068
eeda8b80-0648-4e63-a9f6-28d6435f385f,46.48,2019-06-15,2,0.08,0.11,0.4451026469452982,0.7627875722215128
59141d38-3d11-4853-9c69-f6929e92cc5f,12.37,2019-01-20,1,0.97,0.59,0.581680568808015,0.27051308165856713
8d2d8e47-9d56-4e14-9d0b-acb9d8be426d,7.16,2019-06-10,1,0.61,0.1,0.5191330386900525,0.25534851085617993
43b22f0c-e7ee-4f47-b178-1872ba9e9bd6,128.94,2019-05-26,5,0.33,0.6,0.642862524395527,0.17607058161515832
2a10d03e-0ec6-4570-bfe4-7a070c1b36a9,3.55,2019-02-22,1,0.01,0.99,0.14453491323503265,0.877178965514039
9bf6c1cd-7a4f-4053-a264-84520633057f,7.12,2019-03-15,1,0.17,0.5,0.7986059612531979,0.7271627098561659
637f2fec-7ed4-4d85-b092-98e8703feee1,28.01,2019-01-25,2,0.2,0.73,0.05791403600521805,0.06791145768886964
41880e4a-0e86-43e2-94d6-344ede1efb8f,10.01,2019-01-18,1,0.17,0.1,0.5321595788328115,0.8564434606476342
337b89c5-f87d-4e5f-ae9e-00795311d2c6,2.87,2019-06-14,1,0.25,0.91,0.5529145228574014,0.4675918367234726
477647da-59b3-4a46-859d-18f7ba477c14,21.49,2019-06-08,1,0.17,0.01,0.5523505191524972,0.4190821127988875
aad58cfa-1374-4762-99df-7c5e1121b83b,42.68,2019-02-23,1,0.56,0.58,0.46610388718135864,0.88796441152213
5ee6f783-ced0-4bf9-9a53-67c03b6b5f8d,49.68,2019-04-14,2,0.05,0.7,0.6400916545594443,0.07186382638067823
04e4c319-a28e-4c48-955f-18efbe29ea57,480.0,2019-01-02,1,0.41,0.79,0.5508556075621844,0.039000729425804126
75d29127-d1b2-4b6a-8f36-881bfc4ca0d4,211.43,2019-06-12,12,0.82,0.05,0.6031086257730413,0.1868243126154674
8d5033b1-683f-4d27-8346-67e64daf7f20,170.0,2019-06-05,7,0.98,0.87,0.73172070812793,0.79500476301505
524e9ab2-443c-4c41-b08e-db13be1d3cdc,377.8,2019-06-05,5,0.66,0.65,0.7399381737107141,0.5236272008631161
07ec6d9c-df53-49e2-b6c8-55b6914208ca,43.21,2019-05-29,1,0.38,0.7,0.34779214435604644,0.527775529570279
c28966a1-5b9a-48fb-b024-06b2eb77a22c,21.86,2019-04-18,2,0.38,0.23,0.23358778720419882,0.3204228713305465
48fa1af2-01c5-44ff-bb98-07a814ddfbfb,3.62,2019-05-23,1,0.97,0.97,0.0048567210995467125,0.7423213131165194
48bc004f-6bcc-447f-8e0b-5d8c72fea4e7,3.53,2019-03-01,1,0.44,0.4,0.18269262700200006,0.11462316905959946
8a20d465-40c1-4a3b-838b-8ff3b7d60890,150.0,2019-06-12,5,0.21,0.19,0.26152421502889334,0.9965645053953898
ed305446-47f9-43cf-a5d8-372cd36b4dda,132.55,2019-03-30,3,0.08,0.42,0.2668184889025379,0.898337659152924
f8cd654b-ac0e-4a79-924c-cce83b60870a,21.66,2019-05-22,1,0.31,0.21,0.5741986024602297,0.6942109156173447
270ffbd5-9283-4947-bc89-6248b3759a31,560.0,2019-06-09,22,0.8,0.16,0.8467805116767141,0.482795429314266
c4038d9e-092e-4f4a-8959-d8694cef1446,29.74,2019-03-27,1,0.29,0.39,0.6295765706011295,0.057488861183649376
3b8461b5-30b1-4777-ba1b-99fb713ba0e6,42.03,2019-01-28,1,0.45,0.54,0.023317002441636148,0.44488459624998955
59976ef3-263c-478a-9f0e-72bed35c89e0,715.0,2019-05-07,54,0.84,0.67,0.4947294798663099,0.6610478335798528
43bf954f-a200-4239-bf81-c991bcbca461,64.16,2019-06-08,2,0.46,0.52,0.8091391300856857,0.5902769545432526
8e6de9ca-3c97-46e0-ab16-993d979b5189,20.03,2019-03-17,2,0.72,0.18,0.20703561859885355,0.9541664408645546
dc08a609-7e90-4bdb-bee7-db19bb6729e4,480.0,2019-05-14,1,0.94,0.86,0.26451930682043046,0.337332747007679
a5f067c4-1386-489f-915e-66e597052e07,197.77,2019-05-10,6,0.76,0.99,0.3345163958746695,0.8172868244886655
0d19d9b4-1439-40bf-baa4-68495d29fb27,31.5,2019-06-14,2,0.69,0.56,0.19292851081730988,0.5439586874667495
1be5dbf6-6ccc-4d8d-83b8-824ae692a9ac,170.02,2019-03-25,9,0.78,0.06,0.15316783784034127,0.21102934780469096
905a5531-fdd4-432c-8420-bebfc2305b99,108.0,2019-03-19,6,0.08,0.22,0.8154376364785006,0.4711153850756953
239038a2-bce4-4d7a-8b5a-3930af380c7c,31.5,2019-06-05,1,0.72,0.49,0.00829175598162546,0.9028328733169095
f01e1d0f-c346-4d28-94bd-60ef9db60b51,815.0,2019-06-05,18,0.05,0.72,0.5409282469063784,0.2676339442456974
1a7ba584-876e-491e-87cd-3d267803cddb,22.12,2019-03-23,3,0.99,0.48,0.24949493124029432,0.8286105826437574
a7c9a6d4-e751-47ca-b2c8-3cb601ce371a,185.0,2019-06-08,4,0.24,0.46,0.49902896447283795,0.7977616361296065
cb899b55-9705-4375-a3dc-6d3b5202a892,150.0,2019-05-05,13,0.03,0.64,0.31104220610034305,0.5738288226165904
c2f97f8b-02ab-43c9-b796-4442aee0ec70,59.3,2019-06-07,1,0.6,0.01,0.607020238463393,0.3028814721245182
799fb564-ead8-4208-89c1-90abdc2f3c53,114.86,2019-04-12,2,0.58,0.69,0.7543275799261897,0.670227789152469
20294b02-0b62-4df8-a1b6-0f45f1c99144,14.42,2019-05-26,1,0.1,0.8,0.8981453901033756,0.035279518408021904
60e90225-3d7e-40ef-8ae6-05e13c63653b,59.66,2019-06-11,1,0.11,0.06,0.666464234916149,0.9454845087479773
03a47972-ec8f-4a20-929e-58ee1bb4fd44,335.0,2019-05-06,16,0.8,0.95,0.026881267520753593,0.24004143676259648
ccd63480-f59b-46f6-a39a-0250aa7800b3,475.0,2019-05-31,5,0.01,0.58,0.40313892560755726,0.9550405005216829
714f5aef-371b-4288-a134-6b72a2ec8180,19.93,2019-03-27,1,0.35,0.87,0.6682009627565798,0.8840909598136034
f419b048-6fa1-4b1a-bb7e-17546c4fe2e5,42.19,2019-03-08,1,0.4,0.54,0.03223440316318582,0.7679434087820104
4714bb63-3a43-4e42-83cb-67efe72803c7,7.23,2019-06-16,1,0.3,0.88,0.36518403851736625,0.5118171599174794
c4f10f88-3005-4749-b148-d78d88503214,340.0,2019-03-30,9,0.04,0.58,0.20813831652228143,0.9552063682134588
a9f8cadc-00f3-4e8d-907e-d6bed18afe17,58.77,2019-05-30,1,0.91,0.1,0.41940084663831867,0.39773256553290126
6f281eef-8294-4eee-9da3-716f98cc3045,14.89,2019-04-15,2,0.28,0.18,0.112549091108192,0.5522970527605527
869ae4aa-19a8-4396-83bd-2f7d44e838ac,309.34,2019-05-22,13,0.51,0.05,0.34731145681935904,0.4956125644356004
310ac1a6-4a91-4f43-8f95-ba9f8904998d,85.0,2019-06-14,4,0.85,0.12,0.8170478107878403,0.49037909303864413
4e41e758-5472-42ee-8925-9c7ebf992bfa,59.66,2019-05-03,3,0.89,0.42,0.9576736493163813,0.9715911622136353
de819800-c20c-4556-969f-79f16505df58,125.0,2019-04-12,11,0.21,0.19,0.7218706073805795,0.47626838684809425
8bca12dc-e9e6-4645-a684-5b676dd74057,110.0,2019-05-12,4,0.59,0.45,0.17751016091870964,0.10051301802484902
1dd66fa9-3958-4581-a5ac-133c17c83c7a,21.37,2019-03-18,1,0.39,0.42,0.1909741011977597,0.29370454553474323
8640f7a9-9717-4874-85aa-3a3d32c3e47f,320.0,2019-03-13,6,0.94,0.1,0.1364069115845039,0.30517730392626186
349e517e-a7da-4baf-9e36-42e5e141efcb,94.97,2019-04-07,5,0.61,1.0,0.7415323865386588,0.35490548531287014
190330c2-f8e4-420e-9872-0640d253598a,138.59,2019-03-15,5,0.46,0.96,0.8508572112402221,0.7644514527151202
fbea6035-b8fc-4748-8bcd-4b5523bb5dc2,7.22,2019-04-14,1,0.92,0.61,0.8058081553376262,0.7608092793480075
e8423dfd-4cba-455f-b2e7-55d129146555,6.71,2019-01-03,1,0.5,0.54,0.44069652225874134,0.7601527377619542
0f848724-0bfd-4c01-81d3-0ef90a715ba0,52.43,2019-01-05,2,0.35,0.02,0.7732085658527286,0.5721485785166349
0a716828-9a81-42b4-982a-51607287a4c9,340.0,2019-05-11,4,0.67,0.32,0.964505575020498,0.5795034242309082
318737f0-f658-479e-aca7-2c587ade11f7,21.37,2019-03-16,1,0.5,0.96,0.6453690333856749,0.14518107873399233
708dc625-b685-46f7-97d4-32cc53f12a98,94.31,2019-03-22,5,0.89,0.76,0.5141887125739807,0.4105268872131913
e27c2079-bff3-4d48-968a-bb13627550a4,305.0,2019-06-11,13,0.22,0.28,0.5117315966254357,0.39443546715810474
66af2c66-a343-48d1-9a00-8d1edb203695,420.0,2019-06-07,4,0.77,0.03,0.14412073778150292,0.9971159282041315
83825849-0b09-49c1-8f4d-fea3b46b718b,215.0,2019-01-01,1,0.49,0.31,0.2618754052816945,0.2353837578980159
1d43da5f-01fc-447c-b500-a83ea9dc4a8a,440.0,2019-06-07,4,0.1,0.78,0.21986465509518927,0.829036885575462
5d8e4557-183b-4b64-8b69-f4fbec4631ca,75.14,2019-06-08,2,0.66,0.74,0.4078187792309176,0.48055125643519647
2245cdcf-5291-4fda-83bb-2c4a7483db5b,530.0,2019-06-12,18,0.08,0.98,0.1775989917042744,0.03415666479534185
dadd746d-acca-4e78-b736-da3a7aa2982a,540.0,2019-06-01,8,0.47,0.25,0.4412464371117868,0.6702108242369174
f8f8fd42-0f85-4b85-80fc-7d4b677b900f,7.21,2019-03-24,1,0.53,0.78,0.20257231616002813,0.5468768901213482
0fd3f186-d84f-4718-b622-1f2ac991198c,14.11,2019-02-10,1,0.63,0.77,0.6071607696267322,0.5994836336742736
03b0e01b-3be6-4b81-b9a8-6b8039e8a13e,138.35,2019-04-01,1,0.65,0.3,0.6772841147740092,0.3132163997458114
3fafe4b2-81ed-485d-84db-2c75b3a2d796,335.15,2019-04-06,57,0.89,0.83,0.15579536651764192,0.741046291503157
84af6242-d6c7-4686-85e7-3c7b0ac0dc96,59.67,2019-04-13,3,0.85,0.44,0.8807489598885115,0.3445304392011316
4caa760b-4640-49f5-9228-8ebd19a1ee20,12.4,2019-02-24,1,0.16,0.43,0.07226441284275498,0.7375392423934848
48278327-2c5a-4a16-bae0-c0965ebaf6b5,10.84,2019-03-26,2,0.31,0.18,0.0013136673460530934,0.7946975712493012
d21590a8-e25f-4349-bbdf-f8ec6f1e30d5,159.85,2019-04-23,5,0.59,0.16,0.216027955123409,0.9336431697421875
ccab7870-a10d-4785-b19b-9eb813589739,7.06,2019-01-25,1,0.2,0.3,0.2935685051741861,0.23532415749341373
ba466003-7bdb-449c-9264-543495d193bf,31.5,2019-01-04,2,0.93,0.27,0.1723510793221661,0.12811772897966922
de2ab30a-07b2-4e67-9f18-d6e7337aa115,42.31,2019-03-12,1,0.21,0.75,0.7105105102856926,0.5279624242558112
bb8f022d-498f-40e2-ba20-bc2a01e20ef6,110.0,2019-06-10,4,0.11,0.45,0.07460410711074361,0.2834489802215524
42e7b644-4b15-43f6-804a-7e930139ff7a,170.0,2019-05-07,5,0.83,0.37,0.5819571209035619,0.1427330150011391
e7f79b58-9045-4f0b-8c5a-5638f32dfec6,150.0,2019-05-24,3,0.71,0.58,0.2814380624137989,0.34161846367877535
89044bdd-24e3-4d5b-8d0a-9898595f5034,200.0,2019-03-28,6,0.05,0.72,0.003219004217684507,0.143177170569751
d9089138-2799-4e1a-971c-e868d42dc2ea,137.87,2019-05-11,2,0.92,0.59,0.639074949162751,0.7913654109621915
7cc0ce5c-6bed-448b-b536-15ea21e53889,75.0,2019-05-05,4,0.69,0.26,0.0827341581368124,0.27977780692554544
66ac6616-6321-47ea-8948-ee0c0faea567,3.61,2019-06-12,1,0.16,0.7,0.5541191067505943,0.5186943491108871
c5e4877c-1a11-44f7-9651-e0c11238bf1e,42.15,2019-01-30,1,0.75,0.89,0.037590948112762756,0.3496242870009013
bd84df28-72ef-4a29-8a34-ecee8e9de26d,161.05,2019-01-05,1,0.64,0.67,0.6761082166768568,0.5132073829177477
9e46ebcf-42ce-4043-9b39-3776ad337800,680.0,2019-06-12,14,0.15,0.27,0.6584382464346296,0.903135483259735
5fbe31b3-ac40-4990-a450-c1a768010342,110.0,2019-06-07,2,0.43,0.77,0.8655879143178485,0.4071934279383903
b0af6c9c-6787-4350-b915-00cbf68a7af8,50.14,2019-01-28,2,0.44,0.85,0.6880645816721298,0.44951706076124187
6c2faf7e-e092-48b5-bee6-004c61d077ba,41.1,2019-03-10,1,0.7,0.79,0.08858119118258778,0.8736131861811347
e4ef6ab9-fa26-4495-966a-a2cdf0fc674d,85.0,2019-05-22,3,0.73,0.36,0.5584243045114203,0.43161259127445817
7b419465-545b-4865-b481-1512ecb425c7,20.01,2019-04-05,1,0.92,0.33,0.5560019415709265,0.4843617450541401
90d96ece-1ed2-432d-b103-2d592ef6734a,75.0,2019-05-25,3,0.94,0.15,0.5418078282158184,0.9713597606001406
ece411b8-850c-4e3b-8b13-24ea6e07e5c8,476.84,2019-05-23,8,0.7,0.76,0.9958662159959034,0.282427197958814
69d6e786-c428-4f6a-8ffd-6d228a5d9161,9.97,2019-06-12,1,0.36,0.55,0.16635590073677364,0.927326255204003
0cdf0f5f-8136-4c74-a19a-e15d610779f3,39.68,2019-03-10,2,0.94,0.63,0.48454849105765274,0.84165411913346
0ee1532a-7aab-49d2-bc2a-1c9b590d22ae,250.0,2019-06-14,11,0.79,0.65,0.6200273459249085,0.02308650348830743
7e41060b-9c3c-43f6-abe8-2187bd9e00b1,99.12,2019-06-10,1,0.28,0.81,0.15068839970817816,0.4270822880361249
1f0f69d6-2618-4aca-bd9f-e7c2083e3993,60.1,2019-01-18,1,0.3,0.32,0.04371985750945562,0.4054025048534283
1398e083-cdb0-43ef-b32d-f56549f79b46,480.0,2019-05-20,18,0.45,0.95,0.6739287814006599,0.4351694121146492
b835a614-53d7-47b8-8211-ac44ec8393f2,6.96,2019-03-11,1,0.6,0.13,0.7307720161677526,0.7036107285182194
524c56be-3280-413a-a0c6-78dde04e3065,40.04,2019-03-22,2,0.07,0.22,0.072770163824602,0.46876827363406215
ef830ba4-b1f9-43da-9720-bb913200fae8,55.0,2019-03-15,1,0.59,0.09,0.4094862834422689,0.8429760638674612
57f8f1d0-94d5-4600-9ac6-8a7df8a5ba88,3.48,2019-01-12,1,0.97,0.45,0.6429329559302851,0.21149196217315092
2717335b-26c7-4785-898f-be3d0c2bf459,190.0,2019-05-22,5,0.09,0.07,0.0026243869086525207,0.7102842368185492
e94f919b-ca2f-4ef1-9a5d-b3109460115e,215.0,2019-06-08,8,0.95,0.37,0.19359297822419907,0.6974690050363646
b015d428-0954-40fe-9a06-06705735aea8,3.35,2019-01-04,1,0.83,0.02,0.9232015403116035,0.4616367572202956
c36d5481-47d9-4109-98b2-5232fb05603a,1347.83,2019-06-12,86,0.08,0.47,0.07920658512601031,0.8997889318667693
e564946b-b1f9-44f0-bff3-8a1b446d5d7f,156.72,2019-05-30,13,0.5,0.43,0.4577174977231936,0.05353803585657402
87a5113c-dae2-4abe-9359-9c55a4bb3dbb,55.0,2019-01-13,4,0.37,0.33,0.7016457843344811,0.3664966279047466
bd3cd83a-0304-409b-82a4-56d27826b04b,55.05,2019-03-22,4,0.07,0.49,0.36514767327723774,0.4204011931731515
a11757d0-18ab-4354-9791-d0a1f050a5f3,21.89,2019-03-22,1,0.38,0.62,0.9078307153936481,0.533697611316053
3bb8f85f-e796-40e0-a01d-833bda9d1b17,21.7,2019-05-03,2,0.07,0.36,0.7224254751367177,0.9579131509082014
bab55cae-9fbc-4c2c-9a17-b26121598667,55.0,2019-05-21,4,0.36,0.83,0.3362786142548776,0.8795060320083041
f03ade99-c8d4-4bc0-96de-ba5709c95d05,28.75,2019-05-24,2,0.67,0.11,0.70026369835062,0.13244294863754713
cc7e13f3-4757-4d26-9eb5-85e61b8f8b7d,15.58,2019-02-15,3,0.25,0.24,0.0031487144582366122,0.4634459428160913
8d9e3643-9b83-401d-8253-212785a958ea,130.0,2019-06-08,2,0.31,0.37,0.5511331494772557,0.1865470806552274
a922b78f-828a-4c96-b8c8-f0bfeebe47f6,49.37,2019-01-02,1,0.41,0.76,0.5613586092680907,0.6826074295309159
f784ce52-0e48-4a50-b2e0-7f5b980d0c3b,260.0,2019-06-07,5,0.62,0.42,0.22648536102448769,0.04890941092878143
84c609f5-924a-40fc-abd2-1db099e26b14,29.81,2019-04-13,1,0.32,0.91,0.6917013829532226,0.8643622984918211
cc78f6ee-04ee-4b52-85a2-80f27f13803d,3.59,2019-06-13,1,0.12,0.7,0.1819486451409561,0.6173639333032346
852f1382-2023-4143-bd7a-77c9d1e3515b,209.3,2019-06-09,15,0.68,0.24,0.17211002171073175,0.5219657619040791
bdabafcc-d42d-4dda-9d46-96a1607b4d44,30.01,2019-03-26,1,0.95,0.62,0.5705177892466268,0.0353344672831174
8dda5242-2ffd-4885-97e1-5b1ce43c1fce,440.0,2019-05-11,3,0.04,0.81,0.9527238307026212,0.31406117391758437
7d004626-3e7e-4871-908b-56955e1a43dc,21.32,2019-04-01,4,0.74,0.71,0.5648469420557196,0.4196592674914481
afe8f6be-309b-4c5a-b34a-d93fdd9ba8d5,85.0,2019-06-16,4,0.43,0.31,0.9632927466891683,0.4067829403808656
a283ea90-0b87-46c5-9989-db9a15ba2acc,130.0,2019-03-22,4,0.62,0.72,0.6321783197730264,0.3757255693974455
298952fb-d35a-4009-b827-85b8404c24d1,115.0,2019-06-08,5,0.3,0.13,0.05871924646366411,0.01861771763407083
2cecbf60-6ffd-4aa7-b7bf-a67a9629539e,8.34,2019-03-23,2,0.08,0.13,0.8643179679817126,0.2557738468246623
0a7cbfa7-9132-4cc6-b86a-51b4762e26be,21.0,2019-05-06,1,0.1,0.65,0.3421472754785465,0.07868587246630354
88a32a03-f8c3-4a37-b510-076bda346e87,189.0,2019-05-18,5,0.75,0.63,0.08426938467175982,0.35989936309088943
f7d5b3f9-e1fb-4486-9b76-dde25a37bcd8,21.63,2019-06-14,2,0.89,0.19,0.6278079795672389,0.9150502897604696
1d329e62-15a1-419e-84ce-f95829193f06,280.0,2019-03-30,7,0.19,0.2,0.3814656546608953,0.750192220695618
ddcb3b18-f9f4-4a16-adee-42445a450e63,14.21,2019-06-02,1,0.22,0.09,0.5138823972802092,0.6939513355881622
fb1e95a8-f6e6-4e25-9a64-7c4e71442ff5,135.0,2019-01-04,2,0.37,0.76,0.15758573861131897,0.8628883912588873
2e7269d0-f4ba-4e83-af8d-5dd73cecb037,240.96,2019-03-20,2,0.65,0.39,0.2652373857114253,0.07392226149578873
934197d2-b72b-44ce-9b08-4931203d2f6b,20.18,2019-01-10,1,0.79,0.23,0.47045458166099197,0.48679525079497954
cc365e22-cea3-4959-a20e-3e1263cd9ed9,150.0,2019-06-09,3,0.13,0.18,0.7905521122029397,0.7858084285770415
251cc239-bfd3-4a1f-8a23-0467f0706289,59.05,2019-06-03,5,0.25,0.35,0.9471958333860128,0.801189526729683
dd7e09a1-cfcb-4b93-bd6d-6003f35f0f86,59.57,2019-01-31,6,0.64,0.74,0.992758982001182,0.7757054546612506
f68b4a54-942f-49f3-87d3-c277230a36e1,279.36,2019-06-09,4,0.41,0.14,0.3548107029830396,0.03830881392216612
9bdc8991-9118-4049-9493-afcf3e3cbb8e,34.42,2019-03-24,2,0.71,0.25,0.9069034963814964,0.6204500953581848
9bad4b89-d7a6-4310-bc5a-e38276e3db6b,500.0,2019-06-13,6,0.69,0.42,0.9618600892562132,0.11637652706605883
cb5370ef-7989-4276-80c7-f1335e63c93c,30.06,2019-03-02,2,0.02,0.49,0.4958497208943875,0.265879095752913
02fbb251-9031-4514-8e79-62e5da7e1fc4,20.86,2019-06-07,1,0.93,0.53,0.24362650138529363,0.6997431914971135
4273f74d-78ca-4260-82d6-38fdc8f5bb3c,170.01,2019-06-13,3,0.97,0.55,0.4708694630588891,0.1207387873955319
cfde25a1-a852-47c4-b359-b62bf7fbcea6,7.22,2019-04-13,1,0.74,0.31,0.6738625885945818,0.4034053316255546
d565b899-3ce3-4f90-9103-18ef87bb2cc6,75.0,2019-06-07,7,0.02,0.54,0.047181433176309295,0.1056390543849951
6bdf2861-8e58-4359-ad08-a2e1b29cf423,82.19,2019-03-03,2,0.59,0.95,0.8797492889054692,0.09477248187493936
37f1c2cb-475b-448a-a940-b5005073018a,380.0,2019-06-14,3,0.73,0.29,0.0488535954540672,0.5598562009935945
62a8d128-293c-49ff-8032-876d02657b74,443.0,2019-06-11,10,0.58,0.31,0.05509898448805961,0.26879193651255506
474969c0-e875-4ca2-a677-d5d55d904560,99.27,2019-06-15,11,0.1,0.43,0.6894946032517523,0.04645266139280846
ce6cb3e1-0112-4985-8166-812398cefc6b,21.18,2019-01-25,3,0.7,0.56,0.05358724379238322,0.3809898030163711
fa8b0596-f832-4749-bf0a-616eb6d74882,31.5,2019-01-07,2,0.23,0.55,0.711164115907047,0.542432128580987
37848848-cb7b-42fe-be8a-26f38c3ee3e1,120.01,2019-06-14,2,0.78,0.9,0.14574301248378674,0.521936712303245
b31f4055-0f59-4c4e-9b24-61e5150189a8,59.89,2019-03-05,1,0.41,0.56,0.305492016891332,0.3652165973349628
0deb5757-e6a3-453c-88e4-b554b42a8a3a,130.0,2019-06-10,6,0.18,0.71,0.08270631721164912,0.7107013110292094
80457926-4a98-4a7d-a1f3-449732a45652,6.76,2019-06-09,1,0.37,0.91,0.08251723491052831,0.9907114653436877
5c878abe-caf2-4130-a964-d6bfb6e51cfe,14.25,2019-04-06,1,0.56,0.48,0.12145005433241485,0.7950496199905924
0cdaa0ef-c38a-4014-bc5c-7ce4d622e0cf,120.03,2019-06-09,3,0.42,0.32,0.5219879706717903,0.4404481759228447
da09aff7-ecae-44fc-95d8-f2289520ea5e,200.0,2019-06-06,4,0.65,0.49,0.23685944324725128,0.7853622079434928
d47e2b56-6bdc-4df4-9732-b78cbbf2f014,21.52,2019-05-30,1,0.45,0.17,0.8607700352419414,0.3762674078916729
76952a29-eb5e-4f59-8d10-d615c653906c,7.06,2019-05-04,2,0.13,0.3,0.035801723566275756,0.4236945941332938
eec20c15-4700-4729-9c70-4a1b342a7d5f,103.17,2019-05-10,9,0.63,0.11,0.08196429646553804,0.7497303017107423
1ffee7d5-47cf-47e9-803f-5a611c699d05,115.0,2019-06-12,7,0.66,0.42,0.8894660207515417,0.39994770625266163
c27cf9a7-3e21-43ce-a5ae-d7321b38460b,13.42,2019-01-06,1,0.03,0.7,0.35023755116509603,0.8958949122493481
528bf36b-3de6-4c40-b654-548309211e2f,14.12,2019-01-25,1,0.19,0.2,0.6150617171313723,0.09812552696336974
cbc7d576-01c2-4053-a71e-d988bfc85f8c,560.0,2019-03-24,4,0.06,0.84,0.38626005958552667,0.9669735278630885
79fa028a-15a8-4559-8133-a04d5b17208a,20.24,2019-01-11,1,0.81,0.49,0.8606526161878489,0.6991881446740529
95a6c026-0a81-4699-80ce-33e8a07860a6,60.39,2019-01-05,1,0.73,0.98,0.4126721680893184,0.7410747469919778
519d3386-0d39-4e98-87f4-89b2ce1dfedd,24.46,2019-06-15,2,0.02,0.65,0.8245122752015321,0.11037373358320868
cf58b225-3345-4cde-99a4-5e39891dee2d,360.0,2019-06-08,3,0.83,0.33,0.33590891686975033,0.8179444952763986
c74c5722-9c5e-41b1-bfa4-380ea3b475b5,56.62,2019-02-02,2,0.74,0.22,0.06586528471708952,0.4988671944752523
71fd3ce6-bc6d-4946-a553-9310efd5cad1,140.58,2019-02-06,1,0.8,0.77,0.6844468179185605,0.6145158293810398
4a42b105-43b0-46f2-8526-4a7693dd99fe,360.0,2019-03-16,5,0.31,0.46,0.13742585041056898,0.152533772968386
2ca0ed31-5275-4d04-b201-c86f8dedd01f,14.32,2019-06-14,3,0.95,0.99,0.2670723464236353,0.048855645524620295
7d7f21a6-b89e-4b16-b754-5a5839a17451,230.0,2019-03-15,4,0.17,0.1,0.9991657538775769,0.4393493670234655
df84b83c-b7d6-4a15-9d15-dbedfd96e24a,480.0,2019-05-03,1,0.46,0.63,0.7594296610274628,0.32706579105581834
81486a8a-fefe-4eda-b0ad-30d3c9a39739,190.0,2019-02-09,10,0.15,0.89,0.1466391846853522,0.6940825841429086
f0bf3262-693d-494a-a267-f5e7b4b562d2,36.03,2019-06-15,2,0.62,0.65,0.9392014026456554,0.33082557793095446
32f0d083-04c9-4b53-86bc-b416ff207306,31.5,2019-01-27,1,0.63,0.93,0.9448762619237341,0.11799430000500544
9c8e5a42-4c18-4315-8624-a27862a5d816,52.51,2019-05-26,2,0.77,0.01,0.40603552712686286,0.5106283667379701
0f65195a-a271-46b3-85c8-c91a982c2740,79.53,2019-06-14,2,0.87,0.57,0.7615906289602259,0.1630457296314165
16b30ad4-4926-4735-8298-c967b8d300be,535.0,2019-06-11,19,0.96,0.64,0.7824469573442228,0.7596420021690448
74a07595-93db-4010-8c92-93bcfcdcb0e5,79.8,2019-06-12,2,0.91,0.37,0.507440725136752,0.7968956511783679
9a468d39-f7a7-4dba-8cea-970a70df22c6,60.01,2019-03-29,1,0.03,0.05,0.5827374659500753,0.1539452915857289
